,Unnamed: 0,drama,action,adventure,animation,crime,fantasy,music,musical,mystery,romance,science fiction,sport,thriller,war,western,family film
31519,38927,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31520,38929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31521,38930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31522,38932,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
31523,38934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31524,38935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31525,38937,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31526,38938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31527,38939,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31528,38940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31529,38941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31530,38942,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31531,38943,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31532,38944,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31533,38945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31534,38946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31535,38947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31536,38948,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31537,38949,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
31538,38951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31539,38952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31540,38953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31541,38954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31542,38955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31543,38956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31544,38957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31545,38958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31546,38960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31547,38961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31548,38962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31549,38963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31550,38964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31551,38965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31552,38966,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
31553,38967,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31554,38968,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31555,38969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31556,38970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31557,38971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31558,38972,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31559,38973,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31560,38974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31561,38975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31562,38976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31563,38977,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31564,38978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31565,38979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31566,38980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31567,38981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31568,38982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31569,38983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31570,38985,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31571,38987,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
31572,38988,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
31573,38989,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
31574,38990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31575,38991,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
31576,38992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31577,38993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31578,38994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31579,38995,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31580,38996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31581,38997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31582,38998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31583,39000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31584,39001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31585,39002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31586,39005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31587,39006,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31588,39007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31589,39008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31590,39009,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31591,39010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31592,39012,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
31593,39013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31594,39014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31595,39015,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
31596,39016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31597,39017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31598,39018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31599,39019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31600,39020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31601,39022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31602,39023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31603,39024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31604,39026,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31605,39027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31606,39028,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31607,39029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31608,39030,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
31609,39031,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31610,39032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31611,39034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31612,39036,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31613,39037,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31614,39038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31615,39039,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
31616,39040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31617,39041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31618,39042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31619,39043,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
31620,39044,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31621,39045,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31622,39046,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31623,39048,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31624,39049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31625,39050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31626,39051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31627,39052,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31628,39055,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31629,39056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31630,39057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31631,39058,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31632,39059,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31633,39060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31634,39061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31635,39062,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31636,39064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31637,39065,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31638,39066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31639,39068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31640,39069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31641,39070,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31642,39072,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31643,39073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31644,39077,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31645,39079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31646,39080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31647,39081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31648,39082,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31649,39083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31650,39084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31651,39085,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31652,39086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31653,39087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31654,39088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31655,39089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31656,39090,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31657,39091,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31658,39092,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
31659,39093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31660,39094,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31661,39096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31662,39098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31663,39099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31664,39100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31665,39101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31666,39102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31667,39103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31668,39104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31669,39105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31670,39106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31671,39109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31672,39110,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
31673,39111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31674,39112,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31675,39113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31676,39114,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31677,39115,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31678,39116,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31679,39117,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31680,39118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31681,39119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31682,39120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31683,39122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31684,39123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31685,39124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31686,39126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31687,39127,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31688,39129,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31689,39130,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31690,39131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31691,39132,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31692,39133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31693,39135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31694,39136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31695,39137,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31696,39138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
31697,39140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31698,39142,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31699,39143,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31700,39144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31701,39145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31702,39146,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31703,39147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31704,39148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31705,39149,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31706,39151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31707,39152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31708,39153,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31709,39154,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31710,39156,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31711,39157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31712,39162,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31713,39163,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31714,39164,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31715,39165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31716,39166,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31717,39167,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31718,39168,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31719,39169,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31720,39170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31721,39171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31722,39172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31723,39173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31724,39175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31725,39176,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31726,39177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31727,39178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31728,39179,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31729,39181,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31730,39182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31731,39183,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31732,39184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31733,39185,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31734,39188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31735,39189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31736,39192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31737,39193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31738,39194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31739,39195,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
31740,39196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31741,39197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31742,39198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31743,39199,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
31744,39200,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31745,39202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31746,39203,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31747,39204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31748,39205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31749,39206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31750,39208,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31751,39209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31752,39210,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31753,39214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31754,39215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31755,39216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31756,39217,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31757,39218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31758,39219,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
31759,39220,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31760,39221,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
31761,39222,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31762,39223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31763,39224,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31764,39226,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31765,39228,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31766,39229,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
31767,39231,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31768,39232,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31769,39233,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31770,39234,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31771,39235,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31772,39236,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31773,39238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31774,39239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31775,39241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31776,39242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31777,39243,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31778,39245,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31779,39246,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31780,39247,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31781,39248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31782,39249,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31783,39251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31784,39252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31785,39253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31786,39254,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31787,39255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31788,39258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31789,39259,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31790,39261,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31791,39262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31792,39263,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31793,39265,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
31794,39266,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
31795,39267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31796,39268,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31797,39269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31798,39271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31799,39272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31800,39274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31801,39276,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31802,39278,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31803,39279,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
31804,39281,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31805,39283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31806,39284,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31807,39285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31808,39286,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31809,39287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31810,39288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31811,39289,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31812,39290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31813,39291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31814,39293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31815,39294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31816,39296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31817,39298,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
31818,39299,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31819,39300,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
31820,39301,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31821,39302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31822,39303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31823,39304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31824,39305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31825,39306,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31826,39308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31827,39309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31828,39311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31829,39312,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
31830,39314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31831,39316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31832,39317,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
31833,39318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31834,39319,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31835,39320,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31836,39321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31837,39322,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31838,39323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31839,39324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31840,39325,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31841,39326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31842,39327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31843,39328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31844,39329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31845,39330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31846,39331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31847,39332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31848,39333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31849,39334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31850,39335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31851,39336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31852,39337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31853,39338,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31854,39339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31855,39340,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31856,39341,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31857,39342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31858,39343,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31859,39344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31860,39345,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31861,39346,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31862,39347,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31863,39348,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31864,39349,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31865,39350,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31866,39351,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31867,39352,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
31868,39353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31869,39354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31870,39355,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31871,39356,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31872,39357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31873,39358,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31874,39359,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
31875,39360,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31876,39361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31877,39362,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31878,39363,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31879,39365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31880,39366,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31881,39367,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31882,39368,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31883,39369,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31884,39370,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
